Date,Open,High,Low,Close,Volume
2020-04-16,192.1260933500945,149.44572916223694,105.8386091393214,187.9931419418699,3151733
2020-04-17,149.15793234578564,138.21621140229547,186.18328416011647,203.13359546052845,2424109
2020-04-20,182.84309251407325,203.0194533455592,113.15387895972351,104.89972165731635,4043161
2020-04-21,132.3450259584746,158.04104649302468,139.76779597353317,109.26581263020302,4257619
2020-04-22,167.3685104641653,219.72576378441528,147.32529911265573,106.14862110891451,2441740
2020-04-23,103.9644462825799,104.21674921697462,191.71007311824633,207.3821503673367,1275014
2020-04-24,123.6781846240323,124.66481363112497,104.9705892140697,113.47738252133354,1891533
2020-04-27,193.46493007987652,203.00843512099362,153.69850788710252,194.2282720361039,2661986
2020-04-28,121.92212225995328,196.15600152717428,133.27052836893284,153.0068751890169,2646360
2020-04-29,172.5598058813644,110.16748054656641,194.652821868021,172.726233273679,3860660
2020-04-30,108.04509854164968,110.93677329155521,183.95708068510785,191.58562460861245,3123818
2020-05-01,127.69122630382327,208.59776814005454,191.14909372454622,134.55489606398402,4052932
2020-05-04,125.55644400080854,127.52253493974911,142.16961241603042,167.67513146842748,4369671
2020-05-05,149.46820169709034,124.99516342607107,110.91175239686444,162.57600034709293,1617624
2020-05-06,198.75550074561068,112.38379541519802,147.00720907424574,161.07352249455275,4896815
2020-05-07,183.88520126745107,129.68526757211828,92.47481288692416,112.80093486604606,1685811
2020-05-08,135.30510220336345,208.1627381340145,95.71355912670327,101.62001340394487,1403340
2020-05-11,103.93205455184355,210.6710524866258,102.08263081102594,194.16201449862433,2043296
2020-05-12,196.1779337893227,182.2906080917091,190.89872379186443,157.2810969397785,1183030
2020-05-13,177.97688412130617,199.36821104028397,152.1296085305203,169.85680554432872,4783820
2020-05-14,122.31691086185265,154.8242107696276,138.41594737901772,116.5285071910624,1452431
2020-05-15,153.6986868283712,182.8727276329991,169.2554148712666,171.75526200683038,2221520
2020-05-18,158.3493465258412,193.21434767014324,86.08966053656046,206.2960605881965,1366516
2020-05-19,146.69446942882732,114.95916055846894,102.95426326032351,157.15041906268567,4077158
2020-05-20,153.1502249135398,161.56793133281593,97.06726959333315,127.99670542512837,1305762
2020-05-21,139.08676117296977,188.3409565520607,191.16661308924375,209.7446662646891,3054182
2020-05-22,118.53838658133789,174.54890037348162,109.86362658590899,203.8611019990374,3384433
2020-05-25,124.02673176948231,174.43095157130745,139.55619975982663,198.85028615115777,2750800
2020-05-26,149.23692002741834,195.34672205350995,168.28158320893266,149.62545038583468,2877847
2020-05-27,140.51427855489897,101.19517234111345,108.17094534686227,140.59057141030647,3318360
2020-05-28,170.0458977378721,107.94765690684866,181.82745508492968,100.65512767910256,2228223
2020-05-29,118.71093794068472,172.17369176067285,105.44740112785527,129.8894305812151,3403640
2020-06-01,120.96554160271988,177.53942929439424,154.04492962425525,127.94755169008397,4452033
2020-06-02,113.75316556570847,120.87265262139151,80.6755864252468,127.23182505510589,1344357
2020-06-03,110.40926924857541,144.79444218067755,177.12744980944748,157.8366817250808,3893529
2020-06-04,139.8889293547196,175.33109378337656,84.66119195133517,146.75066145903662,1784267
2020-06-05,138.22207033949016,105.0337189024673,170.4383025079184,161.0731624699283,3283560
2020-06-08,158.75115404100626,110.33577665267853,170.5809576691783,198.32914115047944,2024320
2020-06-09,123.36285680220108,146.5094963216617,159.41141145702878,156.0307499242272,4056234
2020-06-10,153.80417520037633,117.1743349589334,192.2284361783224,195.58009330060307,1918670
2020-06-11,170.5003985152014,176.04182251992953,119.27934104916503,176.67944891217437,2388977
2020-06-12,191.95845682902424,215.73797445334486,174.1334136664938,185.34447590168946,2759307
2020-06-15,175.36431411064137,202.15878843582527,88.17781483735008,127.4520158616605,3231527
2020-06-16,145.91532062989035,104.60798354242571,179.28562049684533,127.93743180000489,4390304
2020-06-17,155.9245757094138,192.65012914932294,83.78047198294965,113.1263068759382,1401763
2020-06-18,117.66053958774654,217.0117970898849,180.02046828061788,185.59843789414214,4419531
2020-06-19,146.6499239433646,218.72766325406673,127.10944006494397,178.7937782408303,1321110
2020-06-22,153.38431128847145,147.31021230540125,99.79102622441832,192.56026410277173,4957475
2020-06-23,117.42724405432183,101.72504977236983,150.01482216906513,106.46330425860539,1170358
2020-06-24,166.697065528673,145.288329423319,175.96911271392912,157.7784558047305,3686731
2020-06-25,120.3520471236053,102.37527973515394,142.27508616380348,115.27176812486705,3177618
2020-06-26,107.79549689611116,181.83651870936916,125.34163550902457,111.66194337330573,2163471
2020-06-29,183.82953625641707,187.0906022858539,99.27246724492412,184.02165955456763,2418380
2020-06-30,136.94799981106456,123.9277286760135,102.48052799617244,146.8970334588367,2183014
2020-07-01,152.63500349377028,142.43068270712502,92.80271965445762,203.49709452730474,2244563
2020-07-02,124.173301691576,128.08084756030917,152.48459513111445,107.16804010176209,3425536
2020-07-03,154.15766821765385,142.56709692683017,145.98632279069972,119.11592357389748,2163995
2020-07-06,103.44257066661298,216.06808615086476,191.87779749587122,161.10236242255667,4515990
2020-07-07,155.79803648369315,190.46180828318938,84.03822800908642,145.03687406458562,4589023
2020-07-08,154.3361769009494,140.24742625003265,133.53423542797944,132.99285462027666,3794869
2020-07-09,139.78324314354214,124.11316396217778,85.58588487990052,163.48766928807606,3532761
2020-07-10,149.44281841518148,205.41323905626203,124.9554618696437,188.64136023850733,1897593
2020-07-13,178.59850590328486,210.79954242246316,91.88889779234069,130.27407873541415,3422305
2020-07-14,168.53999638575573,131.58447520978012,197.13634364603257,122.46049964860651,2355751
2020-07-15,150.70844922032373,108.04770004670658,142.15670791941838,123.36315592205638,2949033
2020-07-16,128.7394695159026,161.04751190579603,163.66131505314223,205.04160316727433,2303695
2020-07-17,151.96639732622734,110.13664323694867,189.6081929051375,145.78153125802544,3383996
2020-07-20,154.48799354165953,186.0580974881724,110.0766310333355,196.14974711745316,3422866
2020-07-21,181.21069447801236,214.25248219738353,105.94342750729571,124.69931197756564,1336742
2020-07-22,112.11238547524546,164.29941608276243,188.31547713097598,209.06680407060165,1143116
2020-07-23,100.70784669338146,101.18848751827619,143.50721394838493,137.57094947240515,4610462
2020-07-24,174.6516098423465,185.39139034770972,139.75518077409612,140.00077844910433,3331679
2020-07-27,137.05261852579238,198.99524304326224,111.43993973587945,148.82411506236812,4885007
2020-07-28,144.25465324289888,185.5825503160013,115.39414512941106,121.79305689143575,4837458
2020-07-29,164.34852493068325,216.43980805955016,137.58045528566706,204.284665488496,4759846
2020-07-30,176.57065223333234,154.75254584346277,184.62403837551955,149.95147101656144,4693909
2020-07-31,189.84359361507626,170.65934756428032,146.98365127432237,157.35329319059932,3740044
2020-08-03,193.59945072149767,193.55251413700003,93.88536426662567,128.9851450057963,3647816
2020-08-04,155.01388628502298,193.93896906185046,162.58379226258245,160.33849437130576,1042391
2020-08-05,108.72918613259932,127.44130662555563,118.84165509749687,195.88436126319255,4331457
2020-08-06,170.4928243267441,160.89231731913725,100.23709301360208,136.56177904004127,2399126
2020-08-07,114.70493895110168,198.54432766445666,92.46736004213764,191.02920311207527,1895255
2020-08-10,109.03331057782701,124.58018895432251,108.7979679497017,107.40833553159558,2671270
2020-08-11,163.8058000007078,145.16966563591174,140.80387540233392,141.06680877458706,4053666
2020-08-12,177.32647561915712,173.7957228090027,133.28986963649507,101.25128095171023,3171573
2020-08-13,134.74716075378217,211.50327184654725,99.68171177088409,139.98006805013966,4472524
2020-08-14,171.14227737168355,171.5223875609726,180.71732340313292,116.65553766404994,3256405
2020-08-17,164.98983645743948,156.80288988819268,104.66932778092752,122.66804567999318,1302795
2020-08-18,163.5919534322743,148.43164709303096,90.26021512946033,102.92078046004991,4658505
2020-08-19,167.4267249440439,176.09954294657874,126.31822805433691,160.20835441021325,4688800
2020-08-20,158.94542494559948,142.1784734207079,137.6979390925602,140.89024637155114,2903397
2020-08-21,107.54311913652973,201.7782470942547,192.69226880351312,209.29684273003068,4283875
2020-08-24,196.67191037805296,168.30724016303685,159.90824098247322,147.5668861229712,1851772
2020-08-25,142.75273818267829,156.81172624671822,144.4786303354436,114.83906844399606,2752139
2020-08-26,129.3771006469631,184.09529255456474,90.91378652641019,101.99629558817453,2596576
2020-08-27,171.61595249783136,141.34139057878693,194.50025389733793,107.90986374121772,4263979
2020-08-28,139.10910527338288,176.33222944774286,179.55885163622696,207.7500405973309,4599821
2020-08-31,181.93857713187958,179.1261267419314,105.77839387918537,163.69547944209492,3568873
2020-09-01,100.1389601234274,151.41802549988975,199.67707403949152,115.63869814030993,1352702
2020-09-02,148.7667177613577,164.42745286762366,97.1458296899901,162.23234864415815,4010268
2020-09-03,172.39304097463054,206.84079174908464,123.4510450098505,208.83291285226989,2770956
2020-09-04,165.42940006402583,135.01723164484991,171.6403384787161,139.46348864413105,3990906
2020-09-07,100.53727211846213,164.3491457068281,85.62797914999828,136.56110932475093,1012892
2020-09-08,102.77843623009838,112.47370467284475,106.44230857038367,132.71284110553978,1599621
2020-09-09,104.04319301251753,184.90108367743431,116.62612456284279,109.95729012708226,2090382
2020-09-10,162.3616357581087,167.39482701541982,192.19539687481029,206.77232762790948,4109364
2020-09-11,124.41518619546083,196.35110811312666,189.1020489305344,143.39651715153255,3594190
2020-09-14,171.4114887916246,118.60334114460642,136.85013535809475,184.52565821085568,4060729
2020-09-15,135.85028257545667,170.2406369014492,189.8713616305212,145.26515832995537,3723524
2020-09-16,160.6665648060785,146.9869303621731,132.20812545261327,157.83958362517734,4651667
2020-09-17,166.91017158611038,115.5163497410409,190.75715822908805,126.4735737616874,1296371
2020-09-18,142.2714258927657,189.58638548057746,167.59707778868628,120.50788756564836,1721405
2020-09-21,127.76823905922144,168.82944665392063,188.08203216903559,201.36768813707334,1827815
2020-09-22,187.41640518539106,189.5024905359023,161.47475415846787,194.37160133168302,2126394
2020-09-23,188.38962139866368,185.06287186769498,96.24419380558646,200.21820048326987,4911051
2020-09-24,149.91529652595332,122.02843033602551,131.81392926118863,195.7389170848325,1372164
2020-09-25,102.37024863632948,207.570414090616,174.33554705355095,118.89742217170857,3772005
2020-09-28,112.10142010123309,173.6871769634376,81.96132216941672,141.8499110496619,1136296
2020-09-29,169.18540345048984,175.43906479184764,139.90354940124095,200.67986462303054,1699777
2020-09-30,125.52724199731294,180.66894181727747,137.29017754485207,162.9340616539901,4785577
2020-10-01,184.8846113281449,190.48052154766458,198.83225928114211,195.483479955563,4330979
2020-10-02,145.9833351911457,128.40245998468953,135.0346664743368,118.48661269197414,4994419
2020-10-05,140.0242639634349,171.49347579950202,158.10100533628759,119.3970689286601,2126191
2020-10-06,112.80391468354625,119.66591919747353,92.28849593058011,123.34338566026898,2955165
2020-10-07,146.29903102923248,100.08865191144983,189.15636369123865,127.8807875061244,1631901
2020-10-08,183.33769930789293,100.53702280712024,149.8695685381439,134.81479025832516,1862698
2020-10-09,166.80344146822404,175.94354257140483,114.90088922714885,173.3218193845774,3640641
2020-10-12,167.5093618587132,207.99904623306082,127.54477023294336,188.03993992184678,2664684
2020-10-13,147.14598667394407,119.09743684166617,121.59628322440037,161.10661540641107,2506558
2020-10-14,175.20539860950007,205.85592905228324,146.5888870807363,141.14672707697997,4270528
2020-10-15,138.17809407422018,168.27889662209054,176.60537048708608,196.8369089138256,2353421
2020-10-16,152.82943177529307,207.16509816162085,192.89368024118522,109.32620589749773,4433792
2020-10-19,196.13998656724135,207.5593303476842,147.30987680694324,121.57608604521715,3427551
2020-10-20,125.136009796573,166.09269484554665,188.78918761719598,150.28697868897174,1225977
2020-10-21,139.1417083262197,152.07665082715377,122.06122515651546,197.07507303532225,1193834
2020-10-22,171.75695419658047,166.80345205722062,134.64841192637664,120.2061870868383,4784350
2020-10-23,115.49652649494149,144.57830451965663,119.69324411690314,176.87865023368747,3575424
2020-10-26,141.87535912291315,182.52561843837594,196.89643943273086,184.0506780327077,1163487
2020-10-27,177.97850812703314,177.09809950138904,96.78912652937154,118.0485875557145,2665928
2020-10-28,143.6017003330988,217.51220011142914,192.58672387247617,181.57573381563412,3291426
2020-10-29,149.41022691492503,209.7806363506888,124.62875707577291,151.04646981092858,2119590
2020-10-30,191.09357373332242,151.99598744277208,184.2322900723169,183.65498437095152,2034997
2020-11-02,144.2405301109846,145.72241839574008,199.1986061692116,126.2081496432998,1017400
2020-11-03,109.60928790470074,131.79775125636687,122.27223343975615,207.04462739339624,1652571
2020-11-04,100.68584547225724,141.27649411445051,190.93154032479723,149.69931190313224,1631248
2020-11-05,136.0951975107078,217.20730896416268,163.87590637229286,140.63737173693374,3517843
2020-11-06,199.25920546963715,123.09662381739955,177.96806759304573,207.90206927470803,3319243
2020-11-09,130.44725054301793,121.28287451863231,118.50872325193983,204.85359479013277,3565050
2020-11-10,184.8669646279447,119.45870798600765,83.18215579646247,111.55324914640693,1495014
2020-11-11,148.49098443938598,162.60042449785345,94.21739976545541,116.4633077433011,4459187
2020-11-12,153.49755614388383,210.03802393317847,190.98560559976573,100.94087050710704,2974379
2020-11-13,156.31825156237844,137.24738529469062,122.88987584131947,175.97211509015546,3664340
2020-11-16,142.9901780767523,113.58482110440171,154.5047126653137,101.25730529096677,2215838
2020-11-17,143.51104375067575,147.79160561839242,149.35736631903006,163.56698675007988,2342047
2020-11-18,103.73272079894389,212.3370477714403,138.11850605809082,125.04889981467936,1743670
2020-11-19,146.03493585441174,106.5445025313381,82.3900774040742,140.2684864966414,4246079
2020-11-20,189.3006301017746,175.43053462535698,129.48942297368612,129.08371041043227,2381849
2020-11-23,144.5327969821933,219.8793311892931,154.20370471271016,200.91040389845725,2024257
2020-11-24,184.29264363318094,207.1335709961998,169.92897684976288,167.0235761161994,4123812
2020-11-25,109.10298900445014,140.75462938294604,152.50070286034796,144.35931839050605,1891933
2020-11-26,157.66754804310781,195.23810487939483,100.67912289782058,181.338158408793,2484102
2020-11-27,103.08322279712291,217.03541371263697,92.40603148908517,161.39523421738102,4017480
2020-11-30,151.8446597038499,113.25916082155366,181.22113697045003,181.17909274314164,1272714
2020-12-01,153.03539390472125,178.77460218525928,137.25240662663094,152.11541855032925,4764736
2020-12-02,121.36151052454274,164.10336584317946,98.06120743903394,187.38768690502616,2100045
2020-12-03,180.20955062275286,118.84918570378419,93.9390962389651,174.15881419925893,2528066
2020-12-04,199.21510529122438,210.76080076716318,147.73558668275518,172.92958144283517,2216410
2020-12-07,140.9016115965071,206.7320805379798,135.59048746057397,169.20564939122164,1285200
2020-12-08,102.62223276712152,174.77753270996647,196.35017995152464,113.54161081372517,4347832
2020-12-09,106.89021508356124,202.67634883615767,199.40989769950608,160.79685719207254,2734563
2020-12-10,115.8273272092976,134.44176711533328,195.86678564463142,209.05253160192422,4178028
2020-12-11,167.36562932641044,131.28926121487933,102.64305813256152,183.8564562305718,3242036
2020-12-14,116.64994436969678,123.45734729661609,95.33474853200444,166.25003186328314,2862022
2020-12-15,168.5643512809403,167.382513109426,152.8204896573416,201.52310938562704,1475222
2020-12-16,134.87223200759908,187.28796237432462,179.4018653685717,200.39672031694715,1077610
2020-12-17,144.2329686745785,150.0817107692164,180.97231670582607,139.76996953282165,1010580
2020-12-18,132.24293570921054,120.40456644252802,90.51106951907487,174.41555820847805,2620716
2020-12-21,153.03588634377468,112.0001892661792,109.55454413228877,154.31936466537772,2941489
2020-12-22,141.87119400216298,139.63079919663778,170.80002128955897,176.10962450806144,1975308
2020-12-23,180.71159317793445,159.63481817094709,93.07941764030879,101.55461369860556,1287332
2020-12-24,130.31593187541074,205.39787443992986,112.91472123796629,190.39239857635366,4187653
2020-12-25,132.40853708860675,174.83653848239277,91.03180689009011,160.35737466822206,2131362
2020-12-28,175.5843415638211,131.4208771165722,109.8964388684705,154.43223090989625,3616572
2020-12-29,173.3396241947147,214.54424473303396,141.1779211867506,190.27994613117426,4409138
2020-12-30,147.43531187341284,150.08775889196778,128.64799041139338,175.65378328164343,3017748
2020-12-31,161.86351591369544,211.62040043155434,168.9209984926974,181.50716946640006,1610523
2021-01-01,182.15373646658134,168.6502672909245,109.58466823182903,120.03347165115784,2088887
